FOX, General the Hon. HENRY E.	1806	1897	Minister to the Two Sicilies 	
FOX, HENRY S.	1824	1826	Secretary of Legation Sardinia-Piedmont 	
FOX, HENRY S.	1826	1828	Secretary of Legation The Two Sicilies 	
FOX, HENRY S.	1830	1832	Minister to Argentina 	
FOX, HENRY S.	1832	1836	Minister to Brazil 	
FOX, HENRY S.	1836	1844	Minister to the U.S.A. 	
FOX, PAUL L.	2009	2010	Counsellor and Deputy Head of Mission Poland 	
FOX, PAUL L.	2010	2012	Head of Afghanistan Department Foreign and Commonwealth Office 	
FOX, PAUL L.			Consul-General Dubai 	
FOX, ROY	1968	1970	Deputy High Commissioner Dacca Pakistan 	
FOX, ROY	1970	1974	Commercial Counsellor Finland 	
FOX, ROY	1974	1980	Consul-General Houston 	
FOX-STRANGWAYS, Hon. WILLIAM T.H.	1825	1828	Secretary of Legation Tuscany 	Q8009278
FOX-STRANGWAYS, Hon. WILLIAM T.H.	1828	1832	Secretary of Legation The Two Sicilies 	Q8009278
FOX-STRANGWAYS, Hon. WILLIAM T.H.	1833	1835	Secretary of Embassy Austria 	Q8009278
FOX-STRANGWAYS, Hon. WILLIAM T.H.	1840	1848	Minister to the German Confederation 	Q8009278
FRANCIS, A. DAVID	1949	1951	Consul-General Danzig 	
FRANCIS, A. DAVID	1951	1955	Consul-General New Orleans 	
FRANCIS, A. DAVID	1955	1958	Consul-General Oporto 	
FRANCIS, SIR PHILIP	1867	1877	Consul-General Constantinople 	
FRANKLIN, ALBERT A.E.	1958	1966	Consul-General Dusseldorf 	
FRANKLIN, ALBERT A.E.	1966	1974	Consul-General Los Angeles 	
FRANKS, Rt. Hon. SIR OLIVER S.	1945	1946	Permanent Secretary Ministry of Supply 	
FRANKS, Rt. Hon. SIR OLIVER S.	1948	1952	Ambassador to the U.S.A. 	
FRASER, SIR A. RONALD	1944	1949	Minister (Commercial) France 	
FRASER, CHARLES H.	1787	1788	Secretary of Legation Russia 	
FRASER, CHARLES H.			Secretary of Embassy Spain 	
FRASER, SIR EVERARD D.H.	1911	1922	Consul-General Shanghai 	
FRASER, GILLIAN	2012	2013	Counsellor and Deputy Head of Mission Libya 	
FRASER, GILLIAN			Deputy Head of Mission France 	
FRASER, HUGH	1874	1879	Secretary of Legation China 	
FRASER, HUGH	1879	1882	Secretary of Embassy Austria-Hungary 	
FRASER, HUGH	1882	1885	Secretary of Embassy Italy 	
FRASER, HUGH	1885	1888	Minister Resident Chile 	
FRASER, HUGH	1888	1894	Minister to Japan 	
FRASER, JAMES D.	1960	1963	Deputy High Commissioner Bombay India 	
FRASER, JAMES D.	1963	1965	Head of Defence Supplies Department Commonwealth Relations Office 	
FRASER, SIR SIMON J.	1999	2002	Counsellor (Political) Embassy France 	
FRASER, SIR SIMON J.	2002	2004	Director Strategy and Innovation Foreign and Commonwealth Office 	
FRASER, SIR SIMON J.			Director Middle East and North Africa Foreign and Commonwealth Office 	
FRASER, SIR SIMON J.	2004	2008	Chef du Cabinet to European Union Trade Commissioner 	
FRASER, SIR SIMON J.	2008	2009	Director-General Europe and Globalisation Foreign and Commonwealth Office 	
FRASER, SIR SIMON J.	2009	2010	Permanent Under-Secretary Department for Business Innovation and Skills 	
FRASER, SIR SIMON J.	2010	2015	Permanent Under-Secretary for Foreign and Commonwealth Affairs 	
FRASER-TYTLER, Lieutenant-Colonel SIR WILLIAM K.	1935	1941	Minister to Afghanistan 	
FREELAND, SIR JOHN R.	1976	1984	Second Legal Adviser Foreign and Commonwealth Office 	
FREELAND, SIR JOHN R.	1984	1987	Legal Adviser Foreign and Commonwealth Office 	
FREEMAN, Rt. Hon. JOHN	1965	1968	High Commissioner to India 	
FREEMAN, Rt. Hon. JOHN	1969	1971	Ambassador to the U.S.A. 	
FREEMAN, JOHN P.G.	1992	1994	Head of Security Co-ordination Department Foreign and Commonwealth Office 	
FREEMAN, JOHN P.G.	1994	1997	Deputy High Commissioner Singapore 	
FREEMAN, JOHN P.G.	1997	2001	Permanent Representative to the United Nations Organizations Vienna 	
FREEMAN, JOHN P.G.	2001	2004	Deputy Permanent Representative to N.A.T.O. 	
FREEMAN, JOHN P.G.	2004	2006	Permanent Representative to the Disarmament Conference 	
FREEMAN, JOHN P.G.	2012	2016	Ambassador to Argentina 	
FREEMAN, JOHN P.G.			Governor of the Turks and Caicos Islands 	
FREEMAN, WENDY P.	2010	2012	Consul-General Munich 	
FREESE-PENNEFATHER, HAROLD W.A.	1948	1949	Head of General Department Foreign Office 	
FREESE-PENNEFATHER, HAROLD W.A.	1950	1951	Counsellor Embassy Burma 	
FREESE-PENNEFATHER, HAROLD W.A.	1951	1956	Consul-General Morocco (Rabat) 	
FREESE-PENNEFATHER, HAROLD W.A.	1956	1957	Ambassador to Morocco 	
FREESE-PENNEFATHER, HAROLD W.A.	1957	1961	Ambassador to Luxemburg 	
FRENCH, NEVILLE A.I.	1972	1975	Counsellor and Head of Chancery Embassy Cuba 	
FRENCH, NEVILLE A.I.	1975	1977	Governor of the Falkland Islands 	
FRENCH, NEVILLE A.I.	1977	1980	Deputy High Commissioner Madras India 	
FRENCH, ROGER	1997	2001	Consul-General Washington 	
FRENCH, ROGER	2003	2007	Counsellor (Management) Embassy Japan 	
FRERE, BATHOLOMEW	1801	1802	Secretary of Legation Portugal 	
FRERE, BATHOLOMEW	1802	1804	Secretary of Legation/Embassy Spain and 1808-1809	
FRERE, BATHOLOMEW	1811	1821	Secretary of Embassy Turkey 	
FRERE, Rt. Hon. JOHN H.	1800	1802	Minister to Portugal 	
FRERE, Rt. Hon. JOHN H.	1802	1804	Envoy to Spain 	
FRERE, Rt. Hon. JOHN H.			Minister to Prussia (did not proceed)	
FRERE, Rt. Hon. JOHN H.	1808	1809	Minister to Spain 	
FRETWELL, SIR M. JOHN E.	1970	1973	Commercial Counsellor Poland 	Q15989990
FRETWELL, SIR M. JOHN E.			Head of Trade Relations Department Foreign and Commonwealth Office 	Q15989990
FRETWELL, SIR M. JOHN E.	1973	1976	Head of European Integration (Internal) Department Foreign and Commonwealth Office 	Q15989990
FRETWELL, SIR M. JOHN E.	1976	1979	Assistant Under-Secretary for Foreign and Commonwealth Affairs (European Integration) 	Q15989990
FRETWELL, SIR M. JOHN E.	1980	1981	Minister U.S.A. 	Q15989990
FRETWELL, SIR M. JOHN E.	1982	1987	Ambassador to France 	Q15989990
FRETWELL, SIR M. JOHN E.	1987	1990	Senior Deputy Under-Secretary for Foreign and Commonwealth Affairs and Political Director 	Q15989990
FROST, DAVID G.H.	2001	2003	Economic Counsellor France 	
FROST, DAVID G.H.	2003	2006	Head of European Union (Internal) Department Foreign and Commonwealth Office 	
FROST, DAVID G.H.			Director European Union Foreign and Commonwealth Office 	
FROST, DAVID G.H.	2006	2008	Ambassador to Denmark 	
FROST, DAVID G.H.	2008	2010	Director Strategy and Policy Planning Foreign and Commonwealth Office 	
FROST, DAVID G.H.	2010	2013	Director Europe Trade and International Department for Business Innovation and Skills 	
FROST, MICHAEL E.	1995	1997	Head of Migration and Visa Department Foreign and Commonwealth Office 	
FROST, MICHAEL E.	1998	2001	Consul-General San Francisco 	
FRY, SIR GRAHAM H.	1989	1993	Counsellor and Head of Chancery Embassy Japan 	Q4492302
FRY, SIR GRAHAM H.	1993	1995	Head of Far East/Far East and Pacific Department Foreign and Commonwealth Office 	Q4492302
FRY, SIR GRAHAM H.	1995	1998	Director North Asia and Pacific Foreign and Commonwealth Office 	Q4492302
FRY, SIR GRAHAM H.	1998	2001	High Commissioner to Malaysia 	Q4492302
FRY, SIR GRAHAM H.	2001	2003	Deputy Under-Secretary for Foreign and Commonwealth Affairs (Wider World) 	Q4492302
FRY, SIR GRAHAM H.	2003	2004	Director-General Economic Foreign and Commonwealth Office 	Q4492302
FRY, SIR GRAHAM H.	2004	2008	Ambassador to Japan 	Q4492302
FRY, SIR LESLIE A.C.	1951	1953	Counsellor Embassy Portugal 	
FRY, SIR LESLIE A.C.	1953	1955	Head of Eastern Department Foreign Office 	
FRY, SIR LESLIE A.C.	1955	1959	Minister to Hungary 	
FRY, SIR LESLIE A.C.	1959	1963	Ambassador to Indonesia 	
FRY, SIR LESLIE A.C.	1963	1966	Ambassador to Brazil 	
FULLER, ELEANOR M.	2007	2012	Permanent Representative to the Council of Europe 	
FULLER, SIMON W.J.	1986	1990	Counsellor and Head of Chancery Israel 	
FULLER, SIMON W.J.	1990	1993	Head of Near East and North Africa Department Foreign and Commonwealth Office 	
FULLER, SIMON W.J.	1993	1999	Head of U.K. Delegation to Conference on/Organization for Security and Co-operation in Europe 	
FULLER, SIMON W.J.	2000	2003	Permanent Representative to the United Nations Organizations Geneva 	
FULLERTON, PETER G.P.D.	1974	1977	Commercial Counsellor Australia 	
FULLERTON, WILLIAM H.	1980	1983	Economic and Commercial Counsellor Pakistan 	
FULLERTON, WILLIAM H.	1983	1987	Ambassador to Somalia 	
FULLERTON, WILLIAM H.	1988	1992	Governor of the Falkland Islands 	
FULLERTON, WILLIAM H.	1992	1996	Ambassador to Kuwait 	
FULLERTON, WILLIAM H.	1996	1999	Ambassador to Morocco and Mauritania 	
FURLONGE, SIR GEOFFREY W.	1948	1949	Head of Commonwealth Liaison Department Foreign Office 	
FURLONGE, SIR GEOFFREY W.	1949	1951	Head of Eastern Department Foreign Office 	
FURLONGE, SIR GEOFFREY W.	1952	1954	Minister/Ambassador to Jordan 	
FURLONGE, SIR GEOFFREY W.	1954	1956	Minister to Bulgaria 	
FURLONGE, SIR GEOFFREY W.	1956	1959	Ambassador to Ethiopia 	
FURNESS, ALAN E.	1978	1981	Counsellor and Head of Chancery Embassy Indonesia 	
FURNESS, ALAN E.	1982	1985	Counsellor and Head of Chancery Embassy Poland 	
FURNESS, ALAN E.	1985	1988	Head of South Pacific Department Foreign and Commonwealth Office 	
FURNESS, ALAN E.	1989	1993	Deputy High Commissioner Bombay India 	
FURNESS, ALAN E.	1993	1997	Ambassador to Senegal Cape Verde Guinea Guine-Bissau and Mali 	
FYJIS-WALKER, RICHARD A.	1970	1972	Head of Information Administration Department Foreign and Commonwealth Office 	
FYJIS-WALKER, RICHARD A.	1972	1974	Counsellor Embassy Turkey 	
FYJIS-WALKER, RICHARD A.	1974	1978	Counsellor (Information) U.S.A. 	
FYJIS-WALKER, RICHARD A.	1978	1979	Counsellor U.K. Delegation to the United Nations Organization 	
FYJIS-WALKER, RICHARD A.	1979	1984	Ambassador to Sudan 	
FYJIS-WALKER, RICHARD A.	1984	1987	Ambassador to Pakistan 	
FYNES-CLINTON, DAVID O.	1956	1957	Consul-General Zagreb 	
GAGE, SIR BERKELEY E.F.	1947	1950	Counsellor Embassy the Netherlands 	
GAGE, SIR BERKELEY E.F.	1950	1954	Consul-General Chicago 	
GAGE, SIR BERKELEY E.F.	1954	1957	Ambassador to Thailand 	
GAGE, SIR BERKELEY E.F.	1958	1963	Ambassador to Peru 	
GAINER, SIR DONALD St.C.	1932	1938	Consul-General Munich 	
GAINER, SIR DONALD St.C.	1938	1939	Consul-General Vienna 	
GAINER, SIR DONALD St.C.	1939	1944	Minister/Ambassador to Venezuela 	
GAINER, SIR DONALD St.C.	1944	1947	Ambassador to Brazil 	
GAINER, SIR DONALD St.C.	1947	1950	Ambassador to Poland 	
GAINER, SIR DONALD St.C.	1950	1951	Permanent Under-Secretary for Foreign Affairs (German Section) 	
GAISFORD, HUGH W.	1909	1912	Secretary of Legation Portugal 	
GAISFORD, HUGH W.	1912	1914	Secretary of Legation Argentina 	
GAISFORD, HUGH W.	1920	1922	Minister to the Central American Republics 	
GAISFORD, HUGH W.	1925	1932	Consul-General Munich 	
GALE, MALCOLM	1960	1964	Commercial Counsellor U.S.A. 	
GALE, MALCOLM	1964	1967	Commercial Counsellor Portugal 	
GALE, MALCOLM	1967	1969	Minister (Commercial) Argentina 	
GALLAGHER, BRIAN	2006	2010	Consul-General Johannesburg 	
GALLAGHER, BRIAN	2010	2013	Counsellor (Commercial) Embassy China 	
GALLAGHER, F.G. KENNA	1960	1963	Head of European Economic Organizations Department Foreign Office 	
GALLAGHER, F.G. KENNA	1963	1965	Commercial Counsellor Switzerland 	
GALLAGHER, F.G. KENNA	1965	1967	Head of Western Economic Development Department Commonwealth Office 	
GALLAGHER, F.G. KENNA	1967	1968	Head of Common Market Department Commonwealth Office 	
GALLAGHER, F.G. KENNA	1968	1971	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Economic) 	
GALLAGHER, F.G. KENNA	1971	1977	U.K. Permanent Representative to the O.E.C.D. 	
GALLAGHER, FRANCIS X.	1989	1992	Counsellor and Head of Chancery Embassy Sudan 	
GALLAGHER, FRANCIS X.	1992	1994	Counsellor Embassy Kuwait 	
GALLAGHER, FRANCIS X.	1995	1998	Counsellor and Deputy Head of Mission Denmark 	
GALLAGHER, SIMON	2010	2014	Counsellor (Economic) Embassy Germany 	
GALLARD, JILL	2008	2010	Assistant Director Human Resources (Operations) 	
GALLARD, JILL	2011	2014	Ambassador to Portugal 	
GALLARD, JILL			Director Human Resources Foreign and Commonwealth Office 	
GALLIENNE, WILFRED H.			Minister Estonia 	
GALLIENNE, WILFRED H.	1942	1947	Consul-General Chicago 	
GALLIENNE, WILFRED H.	1947	1954	Minister to Guatemala 	
GALLIENNE, WILFRED H.	1954	1956	Ambassador to Cuba 	
GALLOP, RODNEY A.	1944	1947	Head of General Department Foreign Office 	
GALLOWAY, RACHEL			Ambassador to Macedonia 	
GALSWORTHY, SIR ANTHONY C.	1981	1984	Counsellor and Head of Chancery Embassy China 	Q4772568
GALSWORTHY, SIR ANTHONY C.	1984	1986	Head of Hong Kong Department Foreign and Commonwealth Office 	Q4772568
GALSWORTHY, SIR ANTHONY C.	1986	1989	Principal Private Secretary to the Foreign Secretary 	Q4772568
GALSWORTHY, SIR ANTHONY C.	1989	1993	Senior Representative Sino-British Joint Liaison Group Hong Kong 	Q4772568
GALSWORTHY, SIR ANTHONY C.	1993	1995	Assistant Under-Secretary (Assessments Staff) Cabinet Office 	Q4772568
GALSWORTHY, SIR ANTHONY C.	1995	1997	Deputy Under-Secretary for Foreign and Commonwealth Affairs (Defence and Intelligence) 	Q4772568
GALSWORTHY, SIR ANTHONY C.	1997	2002	Ambassador to China 	Q4772568
GALSWORTHY, SIR ARTHUR N.	1947	1951	Head of International Relations A Department Colonial Office 	
GALSWORTHY, SIR ARTHUR N.	1954	1956	Head of Finance Department Colonial Office 	
GALSWORTHY, SIR ARTHUR N.	1956	1965	Assistant Under-Secretary for the Colonies (Economic and Finance) 	
GALSWORTHY, SIR ARTHUR N.	1965	1969	Deputy Under-Secretary for the Colonies/Commonwealth/Foreign and Commonwealth Affairs (Dependent Territories) 	
GALSWORTHY, SIR ARTHUR N.	1969	1973	High Commissioner to New Zealand 	
GALSWORTHY, SIR ARTHUR N.	1973	1976	Ambassador to Ireland 	
GALSWORTHY, SIR JOHN E.	1962	1964	Counsellor U.K. Delegation to the European Economic Communities 	
GALSWORTHY, SIR JOHN E.	1964	1967	Economic Counsellor Federal Republic of Germany 	
GALSWORTHY, SIR JOHN E.	1967	1970	Economic Counsellor Embassy France 	
GALSWORTHY, SIR JOHN E.	1970	1971	Minister (European Economic Affairs) Embassy France 	
GALSWORTHY, SIR JOHN E.	1972	1977	Ambassador to Mexico 	
GALVEZ, ELIZABETH A.	1997	2001	Counsellor and Deputy Head of Mission Romania 	
GALVEZ, ELIZABETH A.	2003	2006	Counsellor (Finance) U.K. Delegation to the United Nations Organization 	
GAMBLE, SIR F. HERBERT	1948	1952	Commercial Counsellor Iraq 	
GAMBLE, SIR F. HERBERT	1952	1955	Commercial Counsellor Greece 	
GAMBLE, SIR F. HERBERT	1959	1964	Consul-General Los Angeles 	
GAMBLE, SIR F. HERBERT	1964	1967	Ambassador to Bolivia 	
GANDEE, JOHN S.	1961	1964	Head of Administration Department Commonwealth Relations Office 	Q19787181
GANDEE, JOHN S.	1965	1966	Head of Conference Services and Supply Department Foreign and Commonwealth Office 	Q19787181
GANDEE, JOHN S.	1966	1969	High Commissioner to Botswana 	Q19787181
GANDY, CHRISTOPHER T.	1962	1963	Charge d’Affaires Yemen 	
GANDY, CHRISTOPHER T.	1963	1966	Counsellor Embassy Kuwait 	
GANDY, CHRISTOPHER T.	1966	1968	Minister (Commercial) Brazil 	
GARDENER, SIR A.JOHN	1946	1949	Head of Establishment and Organization Department Foreign Office 	
GARDENER, SIR A.JOHN	1949	1951	Ambassador to Afghanistan 	
GARDENER, SIR A.JOHN	1953	1956	Ambassador to Syria 	
GARLIKE, BENJAMIN	1796	1801	Secretary of Legation Prussia 	
GARLIKE, BENJAMIN	1801	1803	Secretary of Embassy Russia 	
GARLIKE, BENJAMIN	1804	1807	Minister to Denmark 	
GARNER, FREDERIC F.	1954	1956	Consul-General Shanghai 	
GARNER, FREDERIC F.	1956	1958	Head of Consular Department Foreign Office 	
GARNER, FREDERIC F.	1958	1961	Ambassador to Camboadia 	
GARNER, FREDERIC F.	1961	1967	Ambassador to Costa Rica 	
GARNER, JOHN D.	1977	1980	Deputy High Commissioner Malawi 	
GARNER, JOHN D.	1982	1984	Charge d’Affaires Afghanistan 	
GARNER, JOHN D.	1984	1988	High Commissioner Gambia 	
GARNER, JOHN D.	1988	1991	Consul-General Houston 	
GARNER, SIR J.J. SAVILLE	1940	1943	Principal Private Secretary to the Secretary of State for the Dominions 	
GARNER, SIR J.J. SAVILLE	1943	1946	Senior Secretary High Commission Canada 	
GARNER, SIR J.J. SAVILLE	1946	1948	Deputy High Commissioner Canada 	
GARNER, SIR J.J. SAVILLE	1948	1950	Assistant Under-Secretary for Commonwealth Relations 	
GARNER, SIR J.J. SAVILLE	1950	1951	Deputy Under-Secretary for Commonwealth Relations 	
GARNER, SIR J.J. SAVILLE	1951	1953	Deputy High Commissioner India 	
GARNER, SIR J.J. SAVILLE	1953	1956	Deputy Under-Secretary for Commonwealth Relations 	
GARNER, SIR J.J. SAVILLE	1956	1961	High Commissioner to Canada 	
GARNER, SIR J.J. SAVILLE	1962	1968	Permanent Under-Secretary for Commonwealth Relations/Affairs 	
GARNETT, BERNARD J.	1954	1957	Inspector 	
GARNETT, BERNARD J.	1957	1960	Counsellor Berlin 	
GARNETT, BERNARD J.	1960	1963	Commercial Counsellor Greece 	
GARNETT, BERNARD J.	1963	1966	Senior/Chief Inspector 	
GARNETT, BERNARD J.	1966	1968	Minister Conference on Disarmament 	
GARNETT, WALTER J.			Assistant Under-Secretary for Commonwealth Relations 	
GARNETT, WALTER J.	1949	1951	Deputy High Commissioner Australia 	
GARRAN, SIR I. PETER	1950	1952	Counsellor Embassy the Netherlands 	
GARRAN, SIR I. PETER	1952	1954	Inspector 	
GARRAN, SIR I. PETER	1955	1960	Minister (Commercial) U.S.A. 	
GARRAN, SIR I. PETER	1960	1964	Ambassador to Mexico 	
GARRAN, SIR I. PETER	1964	1970	Ambassador to the Netherlands 	
GARRETT, CHARLES E.	2014	2018	Ambassador to Macedonia 	
GARSIDE, BERNHARD H.	2003	2007	Consul-General Amsterdam 	
GARSIDE, BERNHARD H.	2011	2014	Deputy Head of Mission Algeria 	
GARSIDE, BERNHARD H.			Ambassador to El Salvador 	
GARSIDE, ROGER R.	1982	1987	Counsellor (Financial/Financial and Commercial) Embassy France 	
GARTH, ANDREW J.			Ambassador to Slovakia 	Q23891986
GARVEY, SIR TERENCE W.	1951	1952	Head of Mutual Aid Department Foreign Office 	Q14865387
GARVEY, SIR TERENCE W.	1952	1954	Head of American Department Foreign Office 	Q14865387
GARVEY, SIR TERENCE W.	1954	1956	Counsellor Embassy Egypt 	Q14865387
GARVEY, SIR TERENCE W.	1958	1962	Counsellor Embassy Yugoslavia 	Q14865387
GARVEY, SIR TERENCE W.	1962	1965	Charge d’Affaires China 	Q14865387
GARVEY, SIR TERENCE W.	1965	1968	Assistant Under-Secretary for Foreign Affairs (Economic and Commercial) 	Q14865387
GARVEY, SIR TERENCE W.	1968	1971	Ambassador to Yugoslavia 	Q14865387
GARVEY, SIR TERENCE W.	1971	1973	High Commissioner to India 	Q14865387
GARVEY, SIR TERENCE W.	1973	1975	Ambassador to the U.S.S.R. 	Q14865387
GASCOIGNE, SIR ALVARY D.F.	1939	1944	Consul-General Tangier 	
GASCOIGNE, SIR ALVARY D.F.	1945	1946	Political Representative in Hungary 	
GASCOIGNE, SIR ALVARY D.F.	1946	1951	Political Representative in Japan 	
GASCOIGNE, SIR ALVARY D.F.	1951	1953	Ambassador to the U.S.S.R. 	
GASELEE, SIR STEPHEN	1920	1943	Librarian of the Foreign Office 	
GASKELL, PAUL	2010	2013	Counsellor and Deputy Head of Mission Kuwait 	
GASS, SIR SIMON L.	1996	1998	Head of European Union (Internal) Department Foreign and Commonwealth Office 	Q2287503
GASS, SIR SIMON L.	1998	2001	Deputy High Commissioner South Africa 	Q2287503
GASS, SIR SIMON L.	2001	2004	Director Resources/Finance Foreign and Commonwealth Office 	Q2287503
GASS, SIR SIMON L.	2004	2009	Ambassador to Greece 	Q2287503
GASS, SIR SIMON L.	2009	2011	Ambassador to Iran 	Q2287503
GASS, SIR SIMON L.	2011	2013	Senior N.A.T.O. Civilian Representative Afghanistan 	Q2287503
GASS, SIR SIMON L.	2013	2016	Political Director Foreign and Commonwealth Office and Special Representative for Afghanistan and Pakistan 2013-2015	Q2287503
GATES, HELEN D.	2008	2013	Counsellor and Deputy Head of Mission Oman 	
GATES, HORACE F.A.	1954	1959	Ambassador to Nicaragua 	
GATES, HORACE F.A.	1959	1962	Ambassador to Paraguay 	
GATES, MAURICE B.,	1961	1963	Head of Treaty and Nationality Department Foreign Office 	
GATTY, TREVOR T.	1977	1980	Inspector 	
GATTY, TREVOR T.	1980	1981	Head of Migration and Visa Department Foreign and Commonwealth Office 	
GATTY, TREVOR T.	1981	1985	Consul-General Atlanta 	
GAULD, JOSEPHINE L.L.			Ambassador to the Ivory Coast 	
GAULT, CHARLES A.	1948	1949	Deputy High Commissioner Madras India 	
GAULT, CHARLES A.	1954	1959	Political Agent Bahrain 	
GAUTREY, PETER	1960	1963	Counsellor High Commission India 	
GAUTREY, PETER	1963	1965	Deputy High Commissioner Bombay India 	
GAUTREY, PETER	1965	1968	Inspector 	
GAUTREY, PETER	1968	1971	High Commissioner to Swaziliand 	
GAUTREY, PETER	1972	1975	High Commissioner in Brunei 	
GAUTREY, PETER	1975	1978	High Commissioner to Guyana 	
GEDDES, Rt. Hon. SIR AUCKLAND	1920	1924	Ambassador to the U.S.A. 	
GEE, TIMOTHY H.	1981	1985	Consul-General Istanbul 	
GEE, TIMOTHY H.	1985	1987	Head of Cultural Relations Department Foreign and Commonwealth Office 	
GELLING, WILLIAM J.	2014	2018	High Commissioner to Rwanda 	
GEMMELL, RODERICK	2003	2005	High Commissioner to the Bahamas 	
